h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,h1n1_vaccine,seasonal_vaccine
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3,0,3,1,0,0,0,0,6,0,2.0,0.0,0,0
2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,4,0,3,0,2,1,0,1,8,2,0.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4,3,3,0,0,0,0,1,6,0,1.0,0.0,1,1
2.0,0.0,0.0,0.7256122872561229,0.0,0.0,0.0,0.0,0.0,0.2203120544262028,0.32973479447590337,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2,2,3,1,0,0,0,0,6,2,1.0,0.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,4,2,3,1,0,0,0,1,6,0,1.0,0.0,0,1
3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8797200859142243,3.0,1.0,2.0,5.0,1.0,4.0,4,0,3,0,0,1,1,1,4,1,0.0,0.0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,0,3,3,1,0,1,1,0,4,2,0.0,0.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,4.0,4.0,1.0,2,2,3,0,0,1,1,0,1,1,2.0,0.0,0,1
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8797200859142243,4.0,4.0,4.0,4.0,4.0,4.0,0,3,3,0,2,1,1,0,3,0,1.0,0.0,0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,1.0,4,2,3,0,0,1,0,0,6,1,0.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8797200859142243,3.0,2.0,2.0,4.0,4.0,2.0,1,2,3,1,0,0,0,0,5,1,1.0,3.0,0,1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,4,2,3,0,0,1,0,1,1,0,0.0,0.0,1,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,4,2,3,1,1,0,0,1,1,2,1.0,0.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,2.0,1.0,3,2,3,1,0,1,0,0,6,1,0.0,0.0,0,0
3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,3.0,2.0,2.0,4.0,4.0,2.0,1,2,3,1,0,0,0,0,0,2,1.0,2.0,0,0
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4,2,3,1,0,0,0,1,5,0,1.0,0.0,0,0
2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,2.0,4.0,5.0,0,3,3,0,0,1,1,1,2,1,0.0,1.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,3.0,1.0,2.0,3.0,1.0,1.0,3,3,3,1,2,1,0,2,7,0,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,4,2,3,0,0,0,0,1,4,2,1.0,0.0,0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,5.0,3.0,2.0,4.0,4.0,2.0,4,2,3,0,0,0,0,0,3,1,3.0,1.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,4.0,3,2,2,1,0,0,0,0,1,0,1.0,1.0,1,1
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,4.0,2.0,1.0,4,2,3,0,0,1,0,1,1,0,0.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,1,2,3,0,0,0,0,1,4,1,1.0,3.0,0,0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,5.0,4.0,2,1,3,0,0,0,0,0,8,2,1.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8797200859142243,2.0,2.0,2.0,4.0,2.0,5.0,0,0,3,0,0,1,1,0,3,0,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,4,0,3,1,0,0,0,1,3,2,1.0,0.0,1,1
2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8797200859142243,5.0,2.0,2.0,5.0,4.0,2.0,4,2,3,1,0,0,0,1,9,0,1.0,0.0,0,1
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4,2,0,0,0,1,0,0,9,0,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8797200859142243,5.0,2.0,2.0,5.0,2.0,2.0,3,3,3,0,0,0,0,1,5,0,1.0,0.0,0,0
3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,4.0,4.0,1.0,1.0,2,2,2,0,1,0,0,2,2,0,1.0,0.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,1,2,2,1,0,1,0,0,6,0,1.0,0.0,0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,3,2,3,1,1,0,0,0,2,2,1.0,0.0,1,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,0,3,1,0,1,0,1,9,0,0.0,0.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,3,3,2,1,0,1,1,1,6,2,0.0,0.0,1,0
1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,3,2,0,0,0,1,0,1,6,2,0.0,0.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2203120544262028,0.32973479447590337,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,1.0,5.0,2.0,1.0,2,2,3,1,0,0,0,0,8,1,2.0,1.0,0,0
1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28326080198943115,0.0,0.0,1.0,2.0,1.0,5.0,4.0,2.0,4.0,4,2,3,0,0,0,0,1,4,1,0.0,0.0,0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,4,3,3,0,0,0,0,1,9,0,1.0,0.0,0,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,2.0,2,3,3,1,0,1,1,2,5,1,0.0,0.0,0,0
3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,0,3,3,0,0,1,1,0,3,1,0.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,4.0,1.0,2.0,2.0,2.0,1.0,2,1,0,0,0,1,1,1,6,0,0.0,1.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,1.0,5.0,4.0,1.0,3,2,3,0,0,0,0,0,8,2,1.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,2.0,4.0,2.0,1.0,4,3,3,1,0,1,0,1,9,0,0.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,2.0,4.0,2.0,1.0,3,2,3,1,0,0,0,0,6,2,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,0,0,3,1,0,0,1,0,0,0,1.0,3.0,0,1
2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,3,3,3,0,0,0,0,0,0,2,1.0,0.0,1,0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,1,0,3,0,2,0,0,0,4,0,1.0,0.0,0,0
2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,1.0,5.0,2.0,2.0,3,2,3,1,1,0,0,0,9,2,1.0,3.0,0,0
3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2,1,2,0,0,1,0,0,9,0,0.0,1.0,1,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,5.0,1.0,1.0,4,2,3,0,0,0,0,1,9,0,1.0,0.0,0,1
2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,2,2,3,0,1,0,0,0,6,1,1.0,0.0,0,1
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,2.0,1.0,4.0,5.0,2.0,1.0,4,2,3,1,0,0,0,1,5,1,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,4,3,3,0,0,1,1,0,9,2,0.0,0.0,1,1
3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,4,2,3,0,0,0,1,1,1,0,1.0,0.0,1,1
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,1.0,2.0,5.0,4.0,2.0,1.0,1,2,3,1,0,1,0,0,1,1,1.0,2.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,2,2,3,0,1,0,0,0,8,2,1.0,0.0,0,0
1.0,1.2625324357865444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.28326080198943115,0.0825897168462935,0.111917538509053,0.8797200859142243,3.0,3.0,2.357669504408635,4.025985902076586,2.719161608063223,2.1181123423767674,4,2,3,1,0,0,0,0,0,0,1.0,0.0,0,1
0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.8797200859142243,4.0,1.0,1.0,2.0,2.0,1.0,0,2,3,1,0,0,0,0,8,0,1.0,2.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,2.0,2.0,2.0,2.0,2.0,2.0,0,2,3,0,0,0,0,0,3,0,1.0,1.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8797200859142243,5.0,2.0,2.0,5.0,4.0,2.0,4,2,3,1,1,0,0,1,3,1,1.0,0.0,0,0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,2.0,4.0,4.0,1.0,0,2,3,0,0,0,1,0,4,1,1.0,0.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,0,0,3,0,2,1,1,1,2,0,0.0,0.0,0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,3.0,2.0,1.0,3.0,2.0,2.0,2,2,3,1,1,0,0,0,1,1,1.0,2.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2,3,3,0,1,0,0,0,6,0,1.0,1.0,0,0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,5.0,1.0,4,1,3,1,0,1,1,1,0,2,0.0,0.0,0,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,4,0,3,1,0,1,0,1,6,0,0.0,0.0,1,1
2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,4.0,2.0,2,2,2,1,0,1,0,0,7,0,0.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,0,3,0,0,2,1,1,1,3,1,0.0,0.0,0,0
2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,4,3,3,0,0,1,0,1,6,0,1.0,0.0,1,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,4,3,3,0,0,0,0,1,0,1,1.0,3.0,0,1
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2203120544262028,0.32973479447590337,0.0,0.0,0.0,0.8797200859142243,3.0,1.0,2.0,5.0,4.0,1.0,4,2,3,0,0,1,0,1,1,2,1.0,0.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,1,3,0,0,0,1,0,0,7,1,0.0,1.0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2,2,3,1,1,0,0,0,7,1,1.0,0.0,1,0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1,2,3,0,1,1,0,0,3,0,0.0,0.0,1,1
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,1,3,3,1,0,1,1,0,6,0,1.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4,2,3,1,0,0,0,1,8,0,1.0,0.0,1,1
2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,0,0,2,0,0,1,1,2,4,0,1.0,1.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8797200859142243,3.0,4.0,4.0,4.0,2.0,5.0,0,0,3,0,0,0,0,0,0,2,2.0,3.0,0,0
0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,3,3,3,0,1,1,0,0,7,0,0.0,0.0,1,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1,2,3,0,0,0,0,0,8,1,1.0,2.0,0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,3.0,2.0,1.0,4.0,2.0,1.0,1,2,3,1,1,1,0,0,8,1,1.0,3.0,0,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,4,2,3,0,0,1,1,1,4,1,0.0,0.0,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3,0,3,0,0,1,0,0,0,1,0.0,0.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2,2,3,0,1,0,0,0,7,2,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,2.0,4.0,2.0,2.0,3,2,3,0,1,0,0,1,5,1,1.0,0.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8797200859142243,5.0,2.0,2.0,4.0,2.0,2.0,4,2,3,0,0,0,0,1,9,2,1.0,0.0,1,1
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,4,2,3,0,0,0,0,1,7,1,1.0,0.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8797200859142243,1.0,1.0,1.0,4.0,2.0,1.0,1,2,0,0,1,0,0,1,6,0,1.0,1.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,1.0,0,2,0,0,1,1,0,0,7,1,1.0,0.0,0,1
2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8797200859142243,4.0,5.0,1.0,4.0,2.0,1.0,1,2,3,0,1,0,0,0,4,1,1.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4,2,3,0,0,1,0,1,9,0,0.0,0.0,1,1
2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,2,1,0,0,0,1,2,0,1.0,1.0,0,1
2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,4,3,3,0,0,1,0,1,9,2,1.0,0.0,1,1
2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8797200859142243,5.0,1.0,1.0,5.0,4.0,1.0,3,3,3,1,0,0,0,1,6,2,1.0,2.0,0,1
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,2,0,3,0,0,1,0,0,6,0,2.0,0.0,0,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,4.0,2.0,1.0,5.0,2.0,1.0,3,3,3,1,0,0,0,0,9,2,1.0,0.0,0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8797200859142243,3.0,1.0,1.0,4.0,4.0,1.0,4,0,3,1,0,1,1,1,9,1,0.0,0.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2,3,3,1,1,1,0,0,4,2,1.0,0.0,1,0
0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,2.0,2,2,2,0,0,1,0,0,3,1,0.0,0.0,1,1
3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,4,0,3,0,0,1,0,1,9,2,0.0,0.0,1,1
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,1,2,3,0,0,0,1,0,8,2,2.0,0.0,0,0
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,5.0,2.0,5.0,5.0,5.0,1.0,0,1,1,0,0,1,0,1,8,1,1.0,3.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28326080198943115,0.0,0.0,0.8797200859142243,2.0,1.0,2.0,4.0,2.0,4.0,2,2,2,0,0,0,0,0,6,0,2.0,1.0,0,0
3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1,0,3,0,0,1,1,1,3,0,0.0,0.0,0,0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,0,3,3,0,0,1,0,0,5,1,0.0,0.0,0,0
1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,4,3,3,0,0,1,0,1,6,1,0.0,0.0,0,1
3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8797200859142243,5.0,4.0,5.0,5.0,4.0,1.0,3,0,3,0,0,0,0,0,5,2,1.0,0.0,0,1
1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,4,2,3,0,0,0,0,1,6,1,2.0,0.0,0,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2203120544262028,0.32973479447590337,0.0,0.0,0.0,0.8797200859142243,2.0,1.0,1.0,4.0,1.0,1.0,0,0,3,1,1,1,0,1,3,0,0.0,2.0,0,0
2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8797200859142243,3.0,2.0,1.0,4.0,4.0,2.0,3,0,3,0,0,1,0,0,4,0,0.0,0.0,0,0
3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,3.0,4.0,5.0,2,0,3,1,0,1,0,0,8,1,0.0,0.0,0,0
1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,0,2,3,0,0,0,0,0,1,2,1.0,0.0,0,1
3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8797200859142243,5.0,4.0,5.0,5.0,5.0,1.0,2,3,3,1,0,0,0,1,6,1,1.0,1.0,0,1
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,1,2,3,1,1,0,0,0,6,0,1.0,3.0,0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,3,0,3,1,0,1,0,0,4,0,0.0,0.0,1,1
